GenereBrano;TitoloBrano;IdBrano;TitoloAlbum;NomeArtista;AutoriBrano;DurataBrano;CostoBrano
Metal;Dee;2112;Tribute;Ozzy Osbourne;R. Rhoads;261302;0.99
Rock;Shining In The Light;2113;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;240796;0.99
Rock;When The World Was Young;2114;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;373394;0.99
Rock;Upon A Golden Horse;2115;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;232359;0.99
Rock;Blue Train;2116;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;405028;0.99
Rock;Please Read The Letter;2117;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;262112;0.99
Rock;Most High;2118;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;336535;0.99
Rock;Heart In Your Hand;2119;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;230896;0.99
Rock;Walking Into Clarksdale;2120;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;318511;0.99
Rock;Burning Up;2121;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;321619;0.99
Rock;When I Was A Child;2122;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;345626;0.99
Rock;House Of Love;2123;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;335699;0.99
Rock;Sons Of Freedom;2124;Walking Into Clarksdale;Page & Plant;Jimmy Page, Robert Plant, Charlie Jones, Michael Lee;246465;0.99
Soundtrack;United Colours;2125;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;330266;0.99
Soundtrack;Slug;2126;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;281469;0.99
Soundtrack;Your Blue Room;2127;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;328228;0.99
Soundtrack;Always Forever Now;2128;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;383764;0.99
Soundtrack;A Different Kind Of Blue;2129;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;120816;0.99
Soundtrack;Beach Sequence;2130;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;212297;0.99
Soundtrack;Miss Sarajevo;2131;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;340767;0.99
Soundtrack;Ito Okashi;2132;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;205087;0.99
Soundtrack;One Minute Warning;2133;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;279693;0.99
Soundtrack;Corpse (These Chains Are Way Too Long);2134;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;214909;0.99
Soundtrack;Elvis Ate America;2135;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;180166;0.99
Soundtrack;Plot 180;2136;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;221596;0.99
Soundtrack;Theme From The Swan;2137;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;203911;0.99
Soundtrack;Theme From Let's Go Native;2138;Original Soundtracks 1;Passengers;Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.;186723;0.99
Rock;Wrathchild;2139;The Beast Live;Paul D'Ianno;Steve Harris;170396;0.99
Rock;Killers;2140;The Beast Live;Paul D'Ianno;Paul Di'Anno/Steve Harris;309995;0.99
Rock;Prowler;2141;The Beast Live;Paul D'Ianno;Steve Harris;240274;0.99
Rock;Murders In The Rue Morgue;2142;The Beast Live;Paul D'Ianno;Steve Harris;258638;0.99
Rock;Women In Uniform;2143;The Beast Live;Paul D'Ianno;Greg Macainsh;189936;0.99
Rock;Remember Tomorrow;2144;The Beast Live;Paul D'Ianno;Paul Di'Anno/Steve Harris;326426;0.99
Rock;Sanctuary;2145;The Beast Live;Paul D'Ianno;David Murray/Paul Di'Anno/Steve Harris;198844;0.99
Rock;Running Free;2146;The Beast Live;Paul D'Ianno;Paul Di'Anno/Steve Harris;199706;0.99
Rock;Phantom Of The Opera;2147;The Beast Live;Paul D'Ianno;Steve Harris;418168;0.99
Rock;Iron Maiden;2148;The Beast Live;Paul D'Ianno;Steve Harris;235232;0.99
Rock;Corduroy;2149;Live On Two Legs [Live];Pearl Jam;Pearl Jam & Eddie Vedder;305293;0.99
Rock;Given To Fly;2150;Live On Two Legs [Live];Pearl Jam;Eddie Vedder & Mike McCready;233613;0.99
Rock;Hail, Hail;2151;Live On Two Legs [Live];Pearl Jam;Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready;223764;0.99
Rock;Daughter;2152;Live On Two Legs [Live];Pearl Jam;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;407484;0.99
Rock;Elderly Woman Behind The Counter In A Small Town;2153;Live On Two Legs [Live];Pearl Jam;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;229328;0.99
Rock;Untitled;2154;Live On Two Legs [Live];Pearl Jam;Pearl Jam;122801;0.99
Rock;MFC;2155;Live On Two Legs [Live];Pearl Jam;Eddie Vedder;148192;0.99
Rock;Go;2156;Live On Two Legs [Live];Pearl Jam;Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder;161541;0.99
Rock;Red Mosquito;2157;Live On Two Legs [Live];Pearl Jam;Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder;242991;0.99
Rock;Even Flow;2158;Live On Two Legs [Live];Pearl Jam;Stone Gossard & Eddie Vedder;317100;0.99
Rock;Off He Goes;2159;Live On Two Legs [Live];Pearl Jam;Eddie Vedder;343222;0.99
Rock;Nothingman;2160;Live On Two Legs [Live];Pearl Jam;Jeff Ament & Eddie Vedder;278595;0.99
Rock;Do The Evolution;2161;Live On Two Legs [Live];Pearl Jam;Eddie Vedder & Stone Gossard;225462;0.99
Rock;Better Man;2162;Live On Two Legs [Live];Pearl Jam;Eddie Vedder;246204;0.99
Rock;Black;2163;Live On Two Legs [Live];Pearl Jam;Stone Gossard & Eddie Vedder;415712;0.99
Rock;F*Ckin' Up;2164;Live On Two Legs [Live];Pearl Jam;Neil Young;377652;0.99
Alternative & Punk;Life Wasted;2165;Pearl Jam;Pearl Jam;Stone Gossard;234344;0.99
Alternative & Punk;World Wide Suicide;2166;Pearl Jam;Pearl Jam;Eddie Vedder;209188;0.99
Alternative & Punk;Comatose;2167;Pearl Jam;Pearl Jam;Mike McCready & Stone Gossard;139990;0.99
Alternative & Punk;Severed Hand;2168;Pearl Jam;Pearl Jam;Eddie Vedder;270341;0.99
Alternative & Punk;Marker In The Sand;2169;Pearl Jam;Pearl Jam;Mike McCready;263235;0.99
Alternative & Punk;Parachutes;2170;Pearl Jam;Pearl Jam;Stone Gossard;216555;0.99
Alternative & Punk;Unemployable;2171;Pearl Jam;Pearl Jam;Matt Cameron & Mike McCready;184398;0.99
Alternative & Punk;Big Wave;2172;Pearl Jam;Pearl Jam;Jeff Ament;178573;0.99
Alternative & Punk;Gone;2173;Pearl Jam;Pearl Jam;Eddie Vedder;249547;0.99
Alternative & Punk;Wasted Reprise;2174;Pearl Jam;Pearl Jam;Stone Gossard;53733;0.99
Alternative & Punk;Army Reserve;2175;Pearl Jam;Pearl Jam;Jeff Ament;225567;0.99
Alternative & Punk;Come Back;2176;Pearl Jam;Pearl Jam;Eddie Vedder & Mike McCready;329743;0.99
Alternative & Punk;Inside Job;2177;Pearl Jam;Pearl Jam;Eddie Vedder & Mike McCready;428643;0.99
Rock;Can't Keep;2178;Riot Act;Pearl Jam;Eddie Vedder;219428;0.99
Rock;Save You;2179;Riot Act;Pearl Jam;Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard;230112;0.99
Rock;Love Boat Captain;2180;Riot Act;Pearl Jam;Eddie Vedder;276453;0.99
Rock;Cropduster;2181;Riot Act;Pearl Jam;Matt Cameron;231888;0.99
Rock;Ghost;2182;Riot Act;Pearl Jam;Jeff Ament;195108;0.99
Rock;I Am Mine;2183;Riot Act;Pearl Jam;Eddie Vedder;215719;0.99
Rock;Thumbing My Way;2184;Riot Act;Pearl Jam;Eddie Vedder;250226;0.99
Rock;You Are;2185;Riot Act;Pearl Jam;Matt Cameron;270863;0.99
Rock;Get Right;2186;Riot Act;Pearl Jam;Matt Cameron;158589;0.99
Rock;Green Disease;2187;Riot Act;Pearl Jam;Eddie Vedder;161253;0.99
Rock;Help Help;2188;Riot Act;Pearl Jam;Jeff Ament;215092;0.99
Rock;Bushleager;2189;Riot Act;Pearl Jam;Stone Gossard;237479;0.99
Rock;1/2 Full;2190;Riot Act;Pearl Jam;Jeff Ament;251010;0.99
Rock;Arc;2191;Riot Act;Pearl Jam;Pearl Jam;65593;0.99
Rock;All or None;2192;Riot Act;Pearl Jam;Stone Gossard;277655;0.99
Rock;Once;2193;Ten;Pearl Jam;Stone Gossard;231758;0.99
Rock;Evenflow;2194;Ten;Pearl Jam;Stone Gossard;293720;0.99
Rock;Alive;2195;Ten;Pearl Jam;Stone Gossard;341080;0.99
Rock;Why Go;2196;Ten;Pearl Jam;Jeff Ament;200254;0.99
Rock;Black;2197;Ten;Pearl Jam;Dave Krusen/Stone Gossard;343823;0.99
Rock;Jeremy;2198;Ten;Pearl Jam;Jeff Ament;318981;0.99
Rock;Oceans;2199;Ten;Pearl Jam;Jeff Ament/Stone Gossard;162194;0.99
Rock;Porch;2200;Ten;Pearl Jam;Eddie Vedder;210520;0.99
Rock;Garden;2201;Ten;Pearl Jam;Jeff Ament/Stone Gossard;299154;0.99
Rock;Deep;2202;Ten;Pearl Jam;Jeff Ament/Stone Gossard;258324;0.99
Rock;Release;2203;Ten;Pearl Jam;Jeff Ament/Mike McCready/Stone Gossard;546063;0.99
Rock;Go;2204;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;193123;0.99
Rock;Animal;2205;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;169325;0.99
Rock;Daughter;2206;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;235598;0.99
Rock;Glorified G;2207;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;206968;0.99
Rock;Dissident;2208;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;215510;0.99
Rock;W.M.A.;2209;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;359262;0.99
Rock;Blood;2210;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;170631;0.99
Rock;Rearviewmirror;2211;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;284186;0.99
Rock;Rats;2212;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;255425;0.99
Rock;Elderly Woman Behind The Counter In A Small Town;2213;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;196336;0.99
Rock;Leash;2214;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;189257;0.99
Rock;Indifference;2215;Vs.;Pearl Jam;Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard;302053;0.99
Rock;Speak To Me/Breathe;2229;Dark Side Of The Moon;Pink Floyd;Mason/Waters, Gilmour, Wright;234213;0.99
Rock;On The Run;2230;Dark Side Of The Moon;Pink Floyd;Gilmour, Waters;214595;0.99
Rock;Time;2231;Dark Side Of The Moon;Pink Floyd;Mason, Waters, Wright, Gilmour;425195;0.99
Rock;The Great Gig In The Sky;2232;Dark Side Of The Moon;Pink Floyd;Wright, Waters;284055;0.99
Rock;Money;2233;Dark Side Of The Moon;Pink Floyd;Waters;391888;0.99
Rock;Us And Them;2234;Dark Side Of The Moon;Pink Floyd;Waters, Wright;461035;0.99
Rock;Any Colour You Like;2235;Dark Side Of The Moon;Pink Floyd;Gilmour, Mason, Wright, Waters;205740;0.99
Rock;Brain Damage;2236;Dark Side Of The Moon;Pink Floyd;Waters;230556;0.99
Rock;Eclipse;2237;Dark Side Of The Moon;Pink Floyd;Waters;125361;0.99
Hip Hop/Rap;ZeroVinteUm;2238;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;315637;0.99
Hip Hop/Rap;Queimando Tudo;2239;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;172591;0.99
Hip Hop/Rap;Hip Hop Rio;2240;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;151536;0.99
Hip Hop/Rap;Bossa;2241;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;29048;0.99
Hip Hop/Rap;100% HardCore;2242;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;165146;0.99
Hip Hop/Rap;Biruta;2243;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;213263;0.99
Hip Hop/Rap;Mão Na Cabeça;2244;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;202631;0.99
Hip Hop/Rap;O Bicho Tá Pregando;2245;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;171964;0.99
Hip Hop/Rap;Adoled (Ocean);2246;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;185103;0.99
Hip Hop/Rap;Seus Amigos;2247;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;100858;0.99
Hip Hop/Rap;Paga Pau;2248;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;197485;0.99
Hip Hop/Rap;Rappers Reais;2249;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;202004;0.99
Hip Hop/Rap;Nega Do Cabelo Duro;2250;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;121808;0.99
Hip Hop/Rap;Hemp Family;2251;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;205923;0.99
Hip Hop/Rap;Quem Me Cobrou?;2252;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;121704;0.99
Hip Hop/Rap;Se Liga;2253;Os Cães Ladram Mas A Caravana Não Pára;Planet Hemp;NULL;410409;0.99
Rock;Bohemian Rhapsody;2254;Greatest Hits I;Queen;Mercury, Freddie;358948;0.99
Rock;Another One Bites The Dust;2255;Greatest Hits I;Queen;Deacon, John;216946;0.99
Rock;Killer Queen;2256;Greatest Hits I;Queen;Mercury, Freddie;182099;0.99
Rock;Fat Bottomed Girls;2257;Greatest Hits I;Queen;May, Brian;204695;0.99
Rock;Bicycle Race;2258;Greatest Hits I;Queen;Mercury, Freddie;183823;0.99
Rock;You're My Best Friend;2259;Greatest Hits I;Queen;Deacon, John;172225;0.99
Rock;Don't Stop Me Now;2260;Greatest Hits I;Queen;Mercury, Freddie;211826;0.99
Rock;Save Me;2261;Greatest Hits I;Queen;May, Brian;228832;0.99
Rock;Crazy Little Thing Called Love;2262;Greatest Hits I;Queen;Mercury, Freddie;164231;0.99
Rock;Somebody To Love;2263;Greatest Hits I;Queen;Mercury, Freddie;297351;0.99
Rock;Now I'm Here;2264;Greatest Hits I;Queen;May, Brian;255346;0.99
Rock;Good Old-Fashioned Lover Boy;2265;Greatest Hits I;Queen;Mercury, Freddie;175960;0.99
Rock;Play The Game;2266;Greatest Hits I;Queen;Mercury, Freddie;213368;0.99
Rock;Flash;2267;Greatest Hits I;Queen;May, Brian;168489;0.99
Rock;Seven Seas Of Rhye;2268;Greatest Hits I;Queen;Mercury, Freddie;170553;0.99
Rock;We Will Rock You;2269;Greatest Hits I;Queen;Deacon, John/May, Brian;122880;0.99
Rock;We Are The Champions;2270;Greatest Hits I;Queen;Mercury, Freddie;180950;0.99
Rock;We Will Rock You;2271;News Of The World;Queen;May;122671;0.99
Rock;We Are The Champions;2272;News Of The World;Queen;Mercury;182883;0.99
Rock;Sheer Heart Attack;2273;News Of The World;Queen;Taylor;207386;0.99
Rock;All Dead, All Dead;2274;News Of The World;Queen;May;190119;0.99
Rock;Spread Your Wings;2275;News Of The World;Queen;Deacon;275356;0.99
Rock;Fight From The Inside;2276;News Of The World;Queen;Taylor;184737;0.99
Rock;Get Down, Make Love;2277;News Of The World;Queen;Mercury;231235;0.99
Rock;Sleep On The Sidewalk;2278;News Of The World;Queen;May;187428;0.99
Rock;Who Needs You;2279;News Of The World;Queen;Deacon;186958;0.99
Rock;It's Late;2280;News Of The World;Queen;May;386194;0.99
Rock;My Melancholy Blues;2281;News Of The World;Queen;Mercury;206471;0.99
Alternative & Punk;Shiny Happy People;2282;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;226298;0.99
Alternative & Punk;Me In Honey;2283;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;246674;0.99
Alternative & Punk;Radio Song;2284;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;255477;0.99
Alternative & Punk;Losing My Religion;2310;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;269035;0.99
Alternative & Punk;Low;2311;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;296777;0.99
Alternative & Punk;Near Wild Heaven;2312;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;199862;0.99
Alternative & Punk;Endgame;2313;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;230687;0.99
Alternative & Punk;Belong;2314;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;247013;0.99
Alternative & Punk;Half A World Away;2315;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;208431;0.99
Alternative & Punk;Texarkana;2316;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;220081;0.99
Alternative & Punk;Country Feedback;2317;Out Of Time;R.E.M. Feat. Kate Pearson;Bill Berry/Michael Stipe/Mike Mills/Peter Buck;249782;0.99
Alternative & Punk;Pop Song 89;2285;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;185730;0.99
Alternative & Punk;Get Up;2286;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;160235;0.99
Alternative & Punk;You Are The Everything;2287;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;226298;0.99
Alternative & Punk;Stand;2288;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;192862;0.99
Alternative & Punk;World Leader Pretend;2289;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;259761;0.99
Alternative & Punk;The Wrong Child;2290;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;216633;0.99
Alternative & Punk;Orange Crush;2291;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;231706;0.99
Alternative & Punk;Turn You Inside-Out;2292;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;257358;0.99
Alternative & Punk;Hairshirt;2293;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;235911;0.99
Alternative & Punk;I Remember California;2294;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;304013;0.99
Alternative & Punk;Untitled;2295;Green;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;191503;0.99
Rock;How The West Was Won And Where It Got Us;2296;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;271151;0.99
Rock;The Wake-Up Bomb;2297;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;308532;0.99
Rock;New Test Leper;2298;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;326791;0.99
Rock;Undertow;2299;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;309498;0.99
Rock;E-Bow The Letter;2300;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;324963;0.99
Rock;Leave;2301;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;437968;0.99
Rock;Departure;2302;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;209423;0.99
Rock;Bittersweet Me;2303;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;245812;0.99
Rock;Be Mine;2304;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;333087;0.99
Rock;Binky The Doormat;2305;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;301688;0.99
Rock;Zither;2306;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;154148;0.99
Rock;So Fast, So Numb;2307;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;252682;0.99
Rock;Low Desert;2308;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;212062;0.99
Rock;Electrolite;2309;New Adventures In Hi-Fi;R.E.M.;Bill Berry-Peter Buck-Mike Mills-Michael Stipe;245315;0.99
Alternative & Punk;Carnival Of Sorts;2318;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;233482;0.99
Alternative & Punk;Radio Free Aurope;2319;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;245315;0.99
Alternative & Punk;Perfect Circle;2320;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;208509;0.99
Alternative & Punk;Talk About The Passion;2321;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;203206;0.99
Alternative & Punk;So Central Rain;2322;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;194768;0.99
Alternative & Punk;Don't Go Back To Rockville;2323;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;272352;0.99
Alternative & Punk;Pretty Persuasion;2324;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;229929;0.99
Alternative & Punk;Green Grow The Rushes;2325;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;225671;0.99
Alternative & Punk;Can't Get There From Here;2326;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;220630;0.99
Alternative & Punk;Driver 8;2327;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;204747;0.99
Alternative & Punk;Fall On Me;2328;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;172016;0.99
Alternative & Punk;I Believe;2329;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;227709;0.99
Alternative & Punk;Cuyahoga;2330;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;260623;0.99
Alternative & Punk;The One I Love;2331;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;197355;0.99
Alternative & Punk;The Finest Worksong;2332;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;229276;0.99
Alternative & Punk;It's The End Of The World As We Know It (And I Feel Fine);2333;The Best Of R.E.M.: The IRS Years;R.E.M.;R.E.M.;244819;0.99
Alternative & Punk;Infeliz Natal;2334;Cesta Básica;Raimundos;Rodolfo;138266;0.99
Alternative & Punk;A Sua;2335;Cesta Básica;Raimundos;Rodolfo;142132;0.99
Alternative & Punk;Papeau Nuky Doe;2336;Cesta Básica;Raimundos;Rodolfo;121652;0.99
Alternative & Punk;Merry Christmas;2337;Cesta Básica;Raimundos;Rodolfo;126040;0.99
Alternative & Punk;Bodies;2338;Cesta Básica;Raimundos;Rodolfo;180035;0.99
Alternative & Punk;Puteiro Em João Pessoa;2339;Cesta Básica;Raimundos;Rodolfo;195578;0.99
Alternative & Punk;Esporrei Na Manivela;2340;Cesta Básica;Raimundos;Rodolfo;293276;0.99
Alternative & Punk;Bê-a-Bá;2341;Cesta Básica;Raimundos;Rodolfo;249051;0.99
Alternative & Punk;Cajueiro;2342;Cesta Básica;Raimundos;Rodolfo;158589;0.99
Alternative & Punk;Palhas Do Coqueiro;2343;Cesta Básica;Raimundos;Rodolfo;133851;0.99
Rock;Maluco Beleza;2344;Raul Seixas;Raul Seixas;NULL;203206;0.99
Rock;O Dia Em Que A Terra Parou;2345;Raul Seixas;Raul Seixas;NULL;261720;0.99
Rock;No Fundo Do Quintal Da Escola;2346;Raul Seixas;Raul Seixas;NULL;177606;0.99
Rock;O Segredo Do Universo;2347;Raul Seixas;Raul Seixas;NULL;192679;0.99
